b'RT PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/F00YvPYWzd',b'RT _ Nirav Modi &amp Lara Dutta should also make it public now.',"b""RT Establishment of an Islamic state control of judiciary genocide of cowardly Hindus the so-called PFI 'India Vision\xe2\x80\xa6""",b'RT India story had started as a beautiful fairytale around when Sushmita Sen was crowned miss universe had turned into a racke\xe2\x80\xa6',b'RT _PYC PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/WeWyOGUHlF',b'RT PM Modi rupee is falling.. focus on governance... STOP media management... #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0',"b'RT Rahul Gandhi had insulted Modi community by saying ""why all thieves share Modi surname"" So a compliant was filed against him\xe2\x80\xa6'",b'RT _khan01 Why are people complaining Modi is giving Rs 80 for every single USD! What more do you want? #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0 #RupeeVsD\xe2\x80\xa6',b'RT PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/F00YvPYWzd',"b""RT So it turns out that it was the Congress blaming Modi since morning for expunging the word 'Corrupt from the Parliam\xe2\x80\xa6"""
b'RT Trust me no one can roast bjp govt better than CM modi\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e #RupeeVsDollar https://t.co/aniQRep5V6',b'MODI is a donkey lair chaeter jumlebaz Hitler and worst human on this planet .',b'RT PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/Tx88EDoIv2',b'RT Do you have inputs for this month\xe2\x80\x99s #MannKiBaat which will take place on the 31st I look forward to hearing them\xe2\x80\xa6share\xe2\x80\xa6',b'RT In May 2014 1$ \xe2\x82\xb958.57 when Dr Manmohan Singh left the office of Prime Minister In 2022 under PM Modi it has reached a\xe2\x80\xa6',b'RT Whoa Look how someone tries to grab credit for this news of Kerala featured in top 50 destinations by Time magazine Kerala\xe2\x80\xa6',b'RT In May 2014 1$ \xe2\x82\xb958.57 when Dr Manmohan Singh left the office of Prime Minister In 2022 under PM Modi it has reached at\xe2\x80\xa6',b'RT _565 Another big and fresh achievement for PM Modi and his govt the Indian currency has hit the 80 mark for the first time in h\xe2\x80\xa6',b'RT Narendra Modi was elected to break the records. Here it is #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/5fz4wr9d9C',"b'RT Dear friends Modi Shah Doval don\'t depend on twitter for their ""intelligence The pests are crawling out not becaus\xe2\x80\xa6'"
b'RT What says Modi Sarkar? Ans #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/8Vm78VBXNp',b'RT Yesterday I met someone whose brother is in the army serving in Ladakh According to his brother Chinese PLA has advanced fa\xe2\x80\xa6',b'RT PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/F00YvPYWzd',b'RT _fairy77 Another big and fresh achievement for Modi Sarkar #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/CsLDpOYGbc',b'RT Modi govt needs to learn from US France India\xe2\x80\x99s defence industry needs a push for private Govt should not shy away fr\xe2\x80\xa6',b'Mobilise mutual strengths of I2U2 members PM Narendra Modi https://t.co/asUSmeShEW via NaMo App https://t.co/gF5s7iIDh1',b'So honest person Modi is He accepted that those sitting on Delhi are busy in corruption. #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/jqAJlKEqQe',b'RT _565 Another big and fresh achievement for PM Modi and his govt the Indian currency has hit the 80 mark for the first time in h\xe2\x80\xa6',b'Guess #LalitModi has even left the lusty #Lovelace behind modi dating #SushmitaSen #HappyFeat #Love https://t.co/1VpdFa4zbh',b'RT Do you have inputs for this month\xe2\x80\x99s #MannKiBaat which will take place on the 31st I look forward to hearing them\xe2\x80\xa6share\xe2\x80\xa6'
b'RT PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/F00YvPYWzd',b'PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/2oEqOJfPdx',b'Just ask them that what were Modi with Om Birla and Mr Puri doing 3-4 days ago in front of Ashok Stamb https://t.co/oA1ovuabLb',b'RT Rupee falling to 80 is a Testimony that Modi requires economics lessons. Inflation and Unemployment on the rise is just\xe2\x80\xa6',b'RT 1 \xe0\xa4\xa1\xe0\xa5\x89\xe0\xa4\xb2 80\xe2\x82\xb9 Thank You Modi Ji \xf0\x9f\xa4\xad',"b'RT Foreign Currency Reserve has decreased, Economy under Modi is seriously diseased !! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/0yS7h\xe2\x80\xa6'",b'RT PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/F00YvPYWzd',b'RT What says Modi Sarkar? Ans #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/8Vm78VBXNp',b'RT _khan01 Why are people complaining Modi is giving Rs 80 for every single USD! What more do you want? #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0 #RupeeVsD\xe2\x80\xa6',b'RT _rathee US Dollar to Rupee $1 \xe2\x82\xb942 (1998 $1 \xe2\x82\xb945 (2004) $1 \xe2\x82\xb958 (2014) $1 \xe2\x82\xb980 (2022 Compare Vajpayee Govt with MMS\xe2\x80\xa6'
b'RT PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/F00YvPYWzd',"b'RT Rahul Gandhi had insulted Modi community by saying ""why all thieves share Modi surname"" So a compliant was filed against him\xe2\x80\xa6'",b'RT India ranks 135 out of 146 countries in the Global Gender Gap Index 2022 Mahila Virodhi Narendra Modi https://t.co/\xe2\x80\xa6',"b'RT Foreign Currency Reserve has decreased, Economy under Modi is seriously diseased !! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/0yS7h\xe2\x80\xa6'",b'Modi Ji and his Fake Promises #Unemployment at all time high _BJP what is your justification for this? https://t.co/fyF22zdDsU',b'Sushmita Sen enjoys \xe2\x80\x98new beginning with IPL founder Lalit Modi in romantic pics latter says \xe2\x80\x98Over the moon\xe2\x80\x99 https://t.co/NL5wCTitp0',b'RT Words like disgrace donkey eyewash fudge hooliganism hypocrisy incompetent mislead lie untrue are prohibited for use\xe2\x80\xa6',b'RT Thankyou Modi Ji The rupee falls to 80 against the dollar the weakest in the history of India! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0',b'February 16 2017 - Relations of America Israel and India Fact II July 4 2017 Narendra Modi is the first Pri https://t.co/mmmrjGSH8i',"b""PM Modi's remarks at I2U2 Summit https://t.co/uORZ1HCuOb via NaMo App"""
b'RT PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/F00YvPYWzd',"b'RT Rahul Gandhi had insulted Modi community by saying ""why all thieves share Modi surname"" So a compliant was filed against him\xe2\x80\xa6'",b'RT India ranks 135 out of 146 countries in the Global Gender Gap Index 2022 Mahila Virodhi Narendra Modi https://t.co/\xe2\x80\xa6',"b'RT Foreign Currency Reserve has decreased, Economy under Modi is seriously diseased !! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/0yS7h\xe2\x80\xa6'",b'Modi Ji and his Fake Promises #Unemployment at all time high _BJP what is your justification for this? https://t.co/fyF22zdDsU',b'Sushmita Sen enjoys \xe2\x80\x98new beginning with IPL founder Lalit Modi in romantic pics latter says \xe2\x80\x98Over the moon\xe2\x80\x99 https://t.co/NL5wCTitp0',b'RT Words like disgrace donkey eyewash fudge hooliganism hypocrisy incompetent mislead lie untrue are prohibited for use\xe2\x80\xa6',b'RT Thankyou Modi Ji The rupee falls to 80 against the dollar the weakest in the history of India! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0',b'February 16 2017 - Relations of America Israel and India Fact II July 4 2017 Narendra Modi is the first Pri https://t.co/mmmrjGSH8i',"b""PM Modi's remarks at I2U2 Summit https://t.co/uORZ1HCuOb via NaMo App"""
b'RT Thank you Modi Ji What was impossible earlier has become possible and the Rupee loses its value in the world $1 \xe2\x82\xb980.05 #\xe0\xa4\x85\xe0\xa4\xac\xe2\x80\xa6',b'RT _tewari Average yearly inflation figures: Under Economist PM Manmohan Singh. 2009 10.8% 2010 12.1% 2011 8.9% 2012 9.3% 2013\xe2\x80\xa6',"b'RT Rahul Gandhi had insulted Modi community by saying ""why all thieves share Modi surname"" So a compliant was filed against him\xe2\x80\xa6'",b'Thankyou modi ji #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/i3lqWRnUhk',b'RT It is humbling to note the respect and affection that Narendra Modi has for his Gurus His school teacher Sombhai Patel\xe2\x80\xa6',"b'RT Foreign Currency Reserve has decreased, Economy under Modi is seriously diseased !! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/0yS7h\xe2\x80\xa6'",b'RT disheartening to see everyone judging lalit modi by his looks and in the process forgetting that he is ugly from inside a\xe2\x80\xa6',"b'RT Foreign Currency Reserve has decreased, Economy under Modi is seriously diseased !! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/0yS7h\xe2\x80\xa6'","b""RT Establishment of an Islamic state control of judiciary genocide of cowardly Hindus the so-called PFI 'India Vision\xe2\x80\xa6""",b'RT Do you have inputs for this month\xe2\x80\x99s #MannKiBaat which will take place on the 31st I look forward to hearing them\xe2\x80\xa6share\xe2\x80\xa6'
b'RT Thank you Modi Ji What was impossible earlier has become possible and the Rupee loses its value in the world $1 \xe2\x82\xb980.05 #\xe0\xa4\x85\xe0\xa4\xac\xe2\x80\xa6',b'RT _tewari Average yearly inflation figures: Under Economist PM Manmohan Singh. 2009 10.8% 2010 12.1% 2011 8.9% 2012 9.3% 2013\xe2\x80\xa6',"b'RT Rahul Gandhi had insulted Modi community by saying ""why all thieves share Modi surname"" So a compliant was filed against him\xe2\x80\xa6'",b'Thankyou modi ji #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/i3lqWRnUhk',b'RT It is humbling to note the respect and affection that Narendra Modi has for his Gurus His school teacher Sombhai Patel\xe2\x80\xa6',"b'RT Foreign Currency Reserve has decreased, Economy under Modi is seriously diseased !! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/0yS7h\xe2\x80\xa6'",b'RT disheartening to see everyone judging lalit modi by his looks and in the process forgetting that he is ugly from inside a\xe2\x80\xa6',"b'RT Foreign Currency Reserve has decreased, Economy under Modi is seriously diseased !! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/0yS7h\xe2\x80\xa6'","b""RT Establishment of an Islamic state control of judiciary genocide of cowardly Hindus the so-called PFI 'India Vision\xe2\x80\xa6""",b'RT Do you have inputs for this month\xe2\x80\x99s #MannKiBaat which will take place on the 31st I look forward to hearing them\xe2\x80\xa6share\xe2\x80\xa6'
b'RT __Rawat Modi Government settings new record everyday .\xf0\x9f\x98\x8c\xf0\x9f\x92\x83 #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/16ekGkxcuS',"b""RT She's a 10 but she's dating Lalit Modi.""",b'RT __Rawat Modi Government settings new record everyday .\xf0\x9f\x98\x8c\xf0\x9f\x92\x83 #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/16ekGkxcuS',b'RT Yesterday I met someone whose brother is in the army serving in Ladakh According to his brother Chinese PLA has advanced fa\xe2\x80\xa6',b'RT PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/Tx88EDoIv2',b'RT Finally we hit all time worst ! Congratulations Modi Ji &amp all your ABs https://t.co/fbRyBxJThV',b'RT Sikh philanthropist Ripudaman Singh Malik shot dead in Canada\xe2\x80\x99s Vancouver. In January this year he praised PM Modi for\xe2\x80\xa6',b'Thank you modi ji #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/1P6EFXqInn',b'RT From 54.77 in 2013 To 80 in 2022 Journey of Indian rupee under Modi. #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0',b'RT Yesterday I met someone whose brother is in the army serving in Ladakh According to his brother Chinese PLA has advanced fa\xe2\x80\xa6'
"b""RT Establishment of an Islamic state control of judiciary genocide of cowardly Hindus the so-called PFI 'India Vision\xe2\x80\xa6""",b'RT Another big and fresh achievement for PM Modi and his govt the Indian currency has hit the 80 mark for the first time in\xe2\x80\xa6',b'RT We want back the BHIL PRADESH the minorities are not getting the rights Modi government has become a threat to the minori\xe2\x80\xa6',b'RT _PYC Thank you Modi Ji What was impossible earlier has become possible and the Rupee loses its value in the world $1=\xe2\x80\xa6',b'RT Trust me no one can roast bjp govt better than CM modi\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e #RupeeVsDollar https://t.co/aniQRep5V6',b'RT Thankyou Modi Ji The rupee falls to 80 against the dollar the weakest in the history of India! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe htt\xe2\x80\xa6',b'RT Rupee falling to 80 is a Testimony that Modi requires economics lessons. Inflation and Unemployment on the rise is just\xe2\x80\xa6',"b'In the past Modi used to talk about the weakness of the rupee why not now? Is this the reason why words like ""do https://t.co/0kgz4byQGl'",b'RT PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/F00YvPYWzd',b'RT This was Modi when rupee was within 60\xe2\x80\x99s Rupee now stands at 80 &amp emperor or chamcha\xe2\x80\x99s are not to be seen #\xe0\xa4\x85\xe0\xa4\xac\xe2\x80\xa6'
b'RT This time Modi has crossed 80 #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/bWtzOqAi3O',"b""RT _bharat Modi's different reactions when Rupee crossed different barriers \xf0\x9f\x98\xb1\xf0\x9f\xab\xa3 #RupeeVsDollar #RupeeAt80 https://t.co/IjlZkGT5GK""","b""RT PM Modi greets Gujarat CM Patel on latter's birthday today The CM starts his birthday by paying visit to Mandirs https:/\xe2\x80\xa6""",b'RT In May 2014 1$ \xe2\x82\xb958.57 when Dr Manmohan Singh left the office of Prime Minister In 2022 under PM Modi it has reached at\xe2\x80\xa6',b'PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/MOvF6m0VLy',"b""RT Lalit Modi is dating #SushmitaSen That's the second time he is going out of his league.""",b'RT Modi and the Rupee are in a race as to who low they will fall from grace. #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/ZyqbkAqDuH',b'RT Yesterday I met someone whose brother is in the army serving in Ladakh According to his brother Chinese PLA has advanced fa\xe2\x80\xa6',b'MODI is a donkey lair chaeter jumlebaz Hitler and worst human on this pla https://t.co/ZFufuXIynh',b'RT In May 2014 1$ \xe2\x82\xb958.57 when Dr Manmohan Singh left the office of Prime Minister In 2022 under PM Modi it has reached at\xe2\x80\xa6'
b'RT We want back the BHIL PRADESH the minorities are not getting the rights Modi government has become a threat to the minori\xe2\x80\xa6',b'RT _k_beta I mean it makes sense He was blacklisted by India for almost 2 decades and wanted to go back home\xe2\x80\xa6',b'RT _ Modi creates history Rupee collapse continues and it has now crossed 80! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/SzlQICJzxR',"b""RT _Miind Modi ji can do Pooja by Hindu rituals in new Parliament building of Secular India but few Muslims can't offer Namaz in L\xe2\x80\xa6""",b'Thankyou Modi Ji The rupee falls to 80 against the dollar the weakest in the history of India! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/huo7pikqmc',"b""RT Establishment of an Islamic state control of judiciary genocide of cowardly Hindus the so-called PFI 'India Vision\xe2\x80\xa6""",b'RT _ Nirav Modi &amp Lara Dutta should also make it public now.',b'MODI is a donkey lair chaeter jumlebaz Hitler and worst human on this planet .what ever he bark b https://t.co/Z3JScDKU6t',b'Is this true in Uttar Pradesh ? Modi govt doing unnecessary appeasement of M\xce\xbc$\xce\x99\xc2\xa1m Article Dated July 5th https://t.co/RYwiKRXmgs',b'We want back the BHIL PRADESH the minorities are not getting the rights Modi government has become a threat to th https://t.co/5lqdWBt1vb'
b'RT Advancing successfully towards PM Modi\xe2\x80\x99s Vision of #AatmanirbharKisan by providing financial security to the farmers of the St\xe2\x80\xa6',b'RT _in Rupee is not losing strength because its size has changed.It is because those sitting in Delhi are busy in corruption:\xe2\x80\xa6',"b'RT Rahul Gandhi had insulted Modi community by saying ""why all thieves share Modi surname"" So a compliant was filed against him\xe2\x80\xa6'",b'RT PM Modi has a simple response to China invading our lands DDLJ Deny Distract Lie Justify #PM\xe0\xa4\x9a\xe0\xa5\x80\xe0\xa4\xa8_\xe0\xa4\xaa\xe0\xa4\xb0_\xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa5\x80_\xe0\xa4\xa4\xe0\xa5\x8b\xe2\x80\xa6',b'RT Do you have inputs for this month\xe2\x80\x99s #MannKiBaat which will take place on the 31st I look forward to hearing them\xe2\x80\xa6share\xe2\x80\xa6',b'Thankyou Modi Ji The rupee falls to 80 against the dollar the weakest in the history of India! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/XXs1ywZA5I',b'RT Yesterday I met someone whose brother is in the army serving in Ladakh According to his brother Chinese PLA has advanced fa\xe2\x80\xa6',b'From 54.77 in 2013 To 80 in 2022 Journey of Indian rupee under Modi. #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0',"b""RT Kerala was always a fantastic place what has modi zee has done Btw it's a left government there and BJP is persona non grata\xe2\x80\xa6""",b'RT Thankyou Modi Ji The rupee falls to 80 against the dollar the weakest in the history of India! #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0'
b'Thank you Modi Ji What was impossible earlier has become possible and the Rupee loses its value in the world. https://t.co/KZgCzPIqOb',b'RT PM Modi do you still stand by your words #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/F00YvPYWzd',"b""RT Asking her to reply his sms tweeting about marrying with her lalit Modi's struggle inspired\xe2\x80\xa6""",b'RT US house votes for India sanction wavier over S-400 deal reflects strong foreign policy of the Modi government \xf0\x9f\x87\xae \xf0\x9f\x87\xba\xf0\x9f\x87\xb8',b'RT Do you have inputs for this month\xe2\x80\x99s #MannKiBaat which will take place on the 31st I look forward to hearing them\xe2\x80\xa6share\xe2\x80\xa6',b'Narendra Modi was elected to break the records. Here it is #\xe0\xa4\x85\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x80_\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0_80_\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0',"b'RT _0mar Sushmita Sen knows the exact location of Lalit Kumar Modi and this is REAL life ""Aarya role played by her Now it\'s ove\xe2\x80\xa6'",b'RT Modi ji Please give us a chance to sit in the exam .we went through all peaceful means for our attempt which govt also f\xe2\x80\xa6',"b'RT Rahul Gandhi had insulted Modi community by saying ""why all thieves share Modi surname"" So a compliant was filed against him\xe2\x80\xa6'",b'RT _Junkey Liberals godfather Biden govt gave CAATSA waiver to India while they were expecting Biden would take strict action to te\xe2\x80\xa6'
